START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
2024-11-03,1:00 PM,1:00 PM,Ny Islanders 2 - Ny Rangers 5,Madison Square Garden - New York - NY,SN / NHLN /  MSGSN /  MSG,2024-11-03,2024-11-03,4:00 PM,4:00 PM,false,true,2024-11-03,12:00 PM,12:00 PM,FREE,BUSY
2024-11-07,7:00 PM,7:00 PM,Buffalo 6 - Ny Rangers 1,Madison Square Garden - New York - NY,MSG-B /  MSG,2024-11-07,2024-11-07,10:00 PM,10:00 PM,false,true,2024-11-07,6:00 PM,6:00 PM,FREE,BUSY
2024-11-12,7:00 PM,7:00 PM,Winnipeg 6 - Ny Rangers 3,Madison Square Garden - New York - NY,TSN3 /  MSG,2024-11-12,2024-11-12,10:00 PM,10:00 PM,false,true,2024-11-12,6:00 PM,6:00 PM,FREE,BUSY
2024-11-14,7:00 PM,7:00 PM,San Jose 2 - Ny Rangers 3,Madison Square Garden - New York - NY,NBCSCA /  MSG,2024-11-14,2024-11-14,10:00 PM,10:00 PM,false,true,2024-11-14,6:00 PM,6:00 PM,FREE,BUSY
2024-11-25,7:00 PM,7:00 PM,St. Louis 5 - Ny Rangers 2,Madison Square Garden - New York - NY,FDSNMW /  MSG,2024-11-25,2024-11-25,10:00 PM,10:00 PM,false,true,2024-11-25,6:00 PM,6:00 PM,FREE,BUSY
2024-11-30,1:00 PM,1:00 PM,Montréal 3 - Ny Rangers 4,Madison Square Garden - New York - NY,NHLN /  RDS / TSN2 /  MSG,2024-11-30,2024-11-30,4:00 PM,4:00 PM,false,true,2024-11-30,12:00 PM,12:00 PM,FREE,BUSY
2024-12-02,7:00 PM,7:00 PM,New Jersey 5 - Ny Rangers 1,Madison Square Garden - New York - NY,NHLN /  MSGSN /  MSG,2024-12-02,2024-12-02,10:00 PM,10:00 PM,false,true,2024-12-02,6:00 PM,6:00 PM,FREE,BUSY
2024-12-06,7:30 PM,7:30 PM,Pittsburgh 2 - Ny Rangers 4,Madison Square Garden - New York - NY,SNE / SNO / SNW / ESPN+ / HULU / TVAS-D,2024-12-06,2024-12-06,10:30 PM,10:30 PM,false,true,2024-12-06,6:30 PM,6:30 PM,FREE,BUSY
2024-12-08,1:00 PM,1:00 PM,Seattle 7 - Ny Rangers 5,Madison Square Garden - New York - NY,TVAS / SN / NHLN /  KONG / KHN /  MSG,2024-12-08,2024-12-08,4:00 PM,4:00 PM,false,true,2024-12-08,12:00 PM,12:00 PM,FREE,BUSY
2024-12-09,7:00 PM,7:00 PM,Chicago 2 - Ny Rangers 1,Madison Square Garden - New York - NY,NHLN /  CHSN /  MSGSN,2024-12-09,2024-12-09,10:00 PM,10:00 PM,false,true,2024-12-09,6:00 PM,6:00 PM,FREE,BUSY
2024-12-14,1:00 PM,1:00 PM,Los Angeles 5 - Ny Rangers 1,Madison Square Garden - New York - NY,TVAS /  FDSNW /  MSG,2024-12-14,2024-12-14,4:00 PM,4:00 PM,false,true,2024-12-14,12:00 PM,12:00 PM,FREE,BUSY
2024-12-22,12:30 PM,12:30 PM,Carolina 3 - Ny Rangers 1,Madison Square Garden - New York - NY,TVAS / SN / NHLN /  FDSNSO /  MSG,2024-12-22,2024-12-22,3:30 PM,3:30 PM,false,true,2024-12-22,11:30 AM,11:30 AM,FREE,BUSY
2025-01-02,7:00 PM,7:00 PM,Boston 1 - Ny Rangers 2,Madison Square Garden - New York - NY,TVAS / SNE / SNP /  NESN /  MSG,2025-01-02,2025-01-02,10:00 PM,10:00 PM,false,true,2025-01-02,6:00 PM,6:00 PM,FREE,BUSY
2025-01-07,7:00 PM,7:00 PM,Dallas at Ny Rangers,Madison Square Garden - New York - NY,Victory+ /  MSG,2025-01-07,2025-01-07,10:00 PM,10:00 PM,false,true,2025-01-07,6:00 PM,6:00 PM,FREE,BUSY
2025-01-09,7:00 PM,7:00 PM,New Jersey at Ny Rangers,Madison Square Garden - New York - NY,MSGSN /  MSG,2025-01-09,2025-01-09,10:00 PM,10:00 PM,false,true,2025-01-09,6:00 PM,6:00 PM,FREE,BUSY
2025-01-18,7:00 PM,7:00 PM,Columbus at Ny Rangers,Madison Square Garden - New York - NY,FDSNOH /  MSG,2025-01-18,2025-01-18,10:00 PM,10:00 PM,false,true,2025-01-18,6:00 PM,6:00 PM,FREE,BUSY
2025-01-21,7:00 PM,7:00 PM,Ottawa at Ny Rangers,Madison Square Garden - New York - NY,RDS2 / TSN5 /  MSG,2025-01-21,2025-01-21,10:00 PM,10:00 PM,false,true,2025-01-21,6:00 PM,6:00 PM,FREE,BUSY
2025-01-23,7:00 PM,7:00 PM,Philadelphia at Ny Rangers,Madison Square Garden - New York - NY,SNE / SNO /  NBCSP /  MSG,2025-01-23,2025-01-23,10:00 PM,10:00 PM,false,true,2025-01-23,6:00 PM,6:00 PM,FREE,BUSY
2025-01-26,1:00 PM,1:00 PM,Colorado at Ny Rangers,Madison Square Garden - New York - NY,TVAS / SN /  ALT /  MSG,2025-01-26,2025-01-26,4:00 PM,4:00 PM,false,true,2025-01-26,12:00 PM,12:00 PM,FREE,BUSY
2025-01-28,7:00 PM,7:00 PM,Carolina at Ny Rangers,Madison Square Garden - New York - NY,FDSNSO /  MSG,2025-01-28,2025-01-28,10:00 PM,10:00 PM,false,true,2025-01-28,6:00 PM,6:00 PM,FREE,BUSY
2025-02-02,6:00 PM,6:00 PM,Vegas at Ny Rangers,Madison Square Garden - New York - NY,SNE / SNO / SNW /  SCRIPPS /  MSG,2025-02-02,2025-02-02,9:00 PM,9:00 PM,false,true,2025-02-02,5:00 PM,5:00 PM,FREE,BUSY
2025-02-05,7:00 PM,7:00 PM,Boston at Ny Rangers,Madison Square Garden - New York - NY,TVAS / TNT / truTV / MAX / SN,2025-02-05,2025-02-05,10:00 PM,10:00 PM,false,true,2025-02-05,6:00 PM,6:00 PM,FREE,BUSY
2025-02-07,7:00 PM,7:00 PM,Pittsburgh at Ny Rangers,Madison Square Garden - New York - NY,TVAS / SNE / SNO / SNP /  SN-PIT /  MSG,2025-02-07,2025-02-07,10:00 PM,10:00 PM,false,true,2025-02-07,6:00 PM,6:00 PM,FREE,BUSY
2025-02-28,7:00 PM,7:00 PM,Toronto at Ny Rangers,Madison Square Garden - New York - NY,TVAS /  SNO /  MSGSN,2025-02-28,2025-02-28,10:00 PM,10:00 PM,false,true,2025-02-28,6:00 PM,6:00 PM,FREE,BUSY
2025-03-02,7:00 PM,7:00 PM,Nashville at Ny Rangers,Madison Square Garden - New York - NY,TVAS / SNE / SNO / SNP /  FDSNSO /  MSG 2,2025-03-02,2025-03-02,10:00 PM,10:00 PM,false,true,2025-03-02,6:00 PM,6:00 PM,FREE,BUSY
2025-03-03,7:00 PM,7:00 PM,Ny Islanders at Ny Rangers,Madison Square Garden - New York - NY,MSGSN /  MSG,2025-03-03,2025-03-03,10:00 PM,10:00 PM,false,true,2025-03-03,6:00 PM,6:00 PM,FREE,BUSY
2025-03-05,7:30 PM,7:30 PM,Washington at Ny Rangers,Madison Square Garden - New York - NY,TNT / truTV / MAX /  MSG,2025-03-05,2025-03-05,10:30 PM,10:30 PM,false,true,2025-03-05,6:30 PM,6:30 PM,FREE,BUSY
2025-03-09,6:00 PM,6:00 PM,Columbus at Ny Rangers,Madison Square Garden - New York - NY,TVAS / SN /  FDSNOH /  MSG,2025-03-09,2025-03-09,9:00 PM,9:00 PM,false,true,2025-03-09,5:00 PM,5:00 PM,FREE,BUSY
2025-03-16,7:00 PM,7:00 PM,Edmonton at Ny Rangers,Madison Square Garden - New York - NY,SNE / SNO / SNW /  MSG,2025-03-16,2025-03-16,10:00 PM,10:00 PM,false,true,2025-03-16,6:00 PM,6:00 PM,FREE,BUSY
2025-03-18,7:00 PM,7:00 PM,Calgary at Ny Rangers,Madison Square Garden - New York - NY,SNW /  MSG,2025-03-18,2025-03-18,10:00 PM,10:00 PM,false,true,2025-03-18,6:00 PM,6:00 PM,FREE,BUSY
2025-03-20,7:00 PM,7:00 PM,Toronto at Ny Rangers,Madison Square Garden - New York - NY,SNO /  MSG 2,2025-03-20,2025-03-20,10:00 PM,10:00 PM,false,true,2025-03-20,6:00 PM,6:00 PM,FREE,BUSY
2025-03-22,1:00 PM,1:00 PM,Vancouver at Ny Rangers,Madison Square Garden - New York - NY,SN /  MSG,2025-03-22,2025-03-22,4:00 PM,4:00 PM,false,true,2025-03-22,12:00 PM,12:00 PM,FREE,BUSY
2025-04-02,7:00 PM,7:00 PM,Minnesota at Ny Rangers,Madison Square Garden - New York - NY,TNT / truTV / MAX /  MSGSN,2025-04-02,2025-04-02,10:00 PM,10:00 PM,false,true,2025-04-02,6:00 PM,6:00 PM,FREE,BUSY
2025-04-07,7:00 PM,7:00 PM,Tampa Bay at Ny Rangers,Madison Square Garden - New York - NY,TVAS /  FDSNSUN /  MSG,2025-04-07,2025-04-07,10:00 PM,10:00 PM,false,true,2025-04-07,6:00 PM,6:00 PM,FREE,BUSY
2025-04-09,7:30 PM,7:30 PM,Philadelphia at Ny Rangers,Madison Square Garden - New York - NY,TNT / truTV / MAX,2025-04-09,2025-04-09,10:30 PM,10:30 PM,false,true,2025-04-09,6:30 PM,6:30 PM,FREE,BUSY
2025-04-17,7:00 PM,7:00 PM,Tampa Bay at Ny Rangers,Madison Square Garden - New York - NY,FDSNSUN /  MSG,2025-04-17,2025-04-17,10:00 PM,10:00 PM,false,true,2025-04-17,6:00 PM,6:00 PM,FREE,BUSY
2024-09-24,7:00 PM,7:00 PM,Buffalo 3 - Pittsburgh 2,PPG Paints Arena - null,SN-PIT+,2024-09-24,2024-09-24,10:00 PM,10:00 PM,false,true,2024-09-24,6:00 PM,6:00 PM,FREE,BUSY
2024-10-01,7:00 PM,7:00 PM,Detroit 2 - Pittsburgh 1,PPG Paints Arena - null,BSDET /  SN-PIT,2024-10-01,2024-10-01,10:00 PM,10:00 PM,false,true,2024-10-01,6:00 PM,6:00 PM,FREE,BUSY
2024-10-04,7:00 PM,7:00 PM,Columbus 3 - Pittsburgh 7,PPG Paints Arena - null,SN1 /  SN-PIT,2024-10-04,2024-10-04,10:00 PM,10:00 PM,false,true,2024-10-04,6:00 PM,6:00 PM,FREE,BUSY
2024-10-09,7:30 PM,7:30 PM,Ny Rangers 6 - Pittsburgh 0,PPG Paints Arena - Pittsburgh - PA,TNT / MAX,2024-10-09,2024-10-09,10:30 PM,10:30 PM,false,true,2024-10-09,6:30 PM,6:30 PM,FREE,BUSY
2024-10-16,7:00 PM,7:00 PM,Buffalo 5 - Pittsburgh 6,PPG Paints Arena - Pittsburgh - PA,TNT / truTV / MAX,2024-10-16,2024-10-16,10:00 PM,10:00 PM,false,true,2024-10-16,6:00 PM,6:00 PM,FREE,BUSY
2024-10-18,7:00 PM,7:00 PM,Carolina 4 - Pittsburgh 1,PPG Paints Arena - Pittsburgh - PA,NHLN /  BSSO /  SN-PIT,2024-10-18,2024-10-18,10:00 PM,10:00 PM,false,true,2024-10-18,6:00 PM,6:00 PM,FREE,BUSY
2024-10-29,7:00 PM,7:00 PM,Minnesota 5 - Pittsburgh 3,PPG Paints Arena - Pittsburgh - PA,FDSNNO / FDSNWI /  SN-PIT,2024-10-29,2024-10-29,10:00 PM,10:00 PM,false,true,2024-10-29,6:00 PM,6:00 PM,FREE,BUSY
2024-10-31,7:00 PM,7:00 PM,Anaheim 1 - Pittsburgh 2,PPG Paints Arena - Pittsburgh - PA,KCOP-13 / Victory+ /  SN-PIT,2024-10-31,2024-10-31,10:00 PM,10:00 PM,false,true,2024-10-31,6:00 PM,6:00 PM,FREE,BUSY
2024-11-02,7:00 PM,7:00 PM,Montréal 1 - Pittsburgh 3,PPG Paints Arena - Pittsburgh - PA,TVAS / CITY / SNE / NHLN /  SN-PIT,2024-11-02,2024-11-02,10:00 PM,10:00 PM,false,true,2024-11-02,6:00 PM,6:00 PM,FREE,BUSY
2024-11-11,7:00 PM,7:00 PM,Dallas 7 - Pittsburgh 1,PPG Paints Arena - Pittsburgh - PA,TVAS /  Victory+ /  SN-PIT,2024-11-11,2024-11-11,10:00 PM,10:00 PM,false,true,2024-11-11,6:00 PM,6:00 PM,FREE,BUSY
2024-11-13,7:30 PM,7:30 PM,Detroit 3 - Pittsburgh 2,PPG Paints Arena - Pittsburgh - PA,TNT / MAX /  SN-PIT,2024-11-13,2024-11-13,10:30 PM,10:30 PM,false,true,2024-11-13,6:30 PM,6:30 PM,FREE,BUSY
2024-11-16,7:00 PM,7:00 PM,San Jose 3 - Pittsburgh 4,PPG Paints Arena - Pittsburgh - PA,NBCSCA /  SN-PIT,2024-11-16,2024-11-16,10:00 PM,10:00 PM,false,true,2024-11-16,6:00 PM,6:00 PM,FREE,BUSY
2024-11-19,7:00 PM,7:00 PM,Tampa Bay 3 - Pittsburgh 2,PPG Paints Arena - Pittsburgh - PA,TVAS / SNE / SNO / SNP /  FDSNSUN /  SN-PIT,2024-11-19,2024-11-19,10:00 PM,10:00 PM,false,true,2024-11-19,6:00 PM,6:00 PM,FREE,BUSY
2024-11-22,7:00 PM,7:00 PM,Winnipeg 4 - Pittsburgh 1,PPG Paints Arena - Pittsburgh - PA,TVAS / NHLN /  TSN3 /  SN-PIT,2024-11-22,2024-11-22,10:00 PM,10:00 PM,false,true,2024-11-22,6:00 PM,6:00 PM,FREE,BUSY
2024-11-23,7:00 PM,7:00 PM,Utah 6 - Pittsburgh 1,PPG Paints Arena - Pittsburgh - PA,Utah16 /  SN-PIT,2024-11-23,2024-11-23,10:00 PM,10:00 PM,false,true,2024-11-23,6:00 PM,6:00 PM,FREE,BUSY
2024-11-27,7:30 PM,7:30 PM,Vancouver 4 - Pittsburgh 5,PPG Paints Arena - Pittsburgh - PA,SNP /  SN-PIT,2024-11-27,2024-11-27,10:30 PM,10:30 PM,false,true,2024-11-27,6:30 PM,6:30 PM,FREE,BUSY
2024-11-30,7:00 PM,7:00 PM,Calgary 2 - Pittsburgh 6,PPG Paints Arena - Pittsburgh - PA,CITY / SNW / NHLN /  SN-PIT,2024-11-30,2024-11-30,10:00 PM,10:00 PM,false,true,2024-11-30,6:00 PM,6:00 PM,FREE,BUSY
2024-12-03,7:00 PM,7:00 PM,Florida 4 - Pittsburgh 5,PPG Paints Arena - Pittsburgh - PA,SCRIPPS /  SN-PIT,2024-12-03,2024-12-03,10:00 PM,10:00 PM,false,true,2024-12-03,6:00 PM,6:00 PM,FREE,BUSY
2024-12-07,7:00 PM,7:00 PM,Toronto 2 - Pittsburgh 5,PPG Paints Arena - Pittsburgh - PA,CBC / SNO / SNW / SNP / NHLN /  SN-PIT,2024-12-07,2024-12-07,10:00 PM,10:00 PM,false,true,2024-12-07,6:00 PM,6:00 PM,FREE,BUSY
2024-12-10,7:00 PM,7:00 PM,Colorado 6 - Pittsburgh 2,PPG Paints Arena - Pittsburgh - PA,TVAS / SNE / SNP /  ALT /  SN-PIT,2024-12-10,2024-12-10,10:00 PM,10:00 PM,false,true,2024-12-10,6:00 PM,6:00 PM,FREE,BUSY
2024-12-17,7:00 PM,7:00 PM,Los Angeles 2 - Pittsburgh 3,PPG Paints Arena - Pittsburgh - PA,SNE / SNO / SNP /  FDSNW /  SN-PIT,2024-12-17,2024-12-17,10:00 PM,10:00 PM,false,true,2024-12-17,6:00 PM,6:00 PM,FREE,BUSY
2024-12-23,7:00 PM,7:00 PM,Philadelphia 3 - Pittsburgh 7,PPG Paints Arena - Pittsburgh - PA,NBCSP+ /  SN-PIT,2024-12-23,2024-12-23,10:00 PM,10:00 PM,false,true,2024-12-23,6:00 PM,6:00 PM,FREE,BUSY
2024-12-29,5:30 PM,5:30 PM,Ny Islanders 2 - Pittsburgh 3,PPG Paints Arena - Pittsburgh - PA,MSGSN /  SN-PIT,2024-12-29,2024-12-29,8:30 PM,8:30 PM,false,true,2024-12-29,4:30 PM,4:30 PM,FREE,BUSY
2025-01-07,7:00 PM,7:00 PM,Columbus at Pittsburgh,PPG Paints Arena - Pittsburgh - PA,FDSNOH /  SN-PIT,2025-01-07,2025-01-07,10:00 PM,10:00 PM,false,true,2025-01-07,6:00 PM,6:00 PM,FREE,BUSY
2025-01-09,7:00 PM,7:00 PM,Edmonton at Pittsburgh,PPG Paints Arena - Pittsburgh - PA,TVAS / SN /  SN-PIT,2025-01-09,2025-01-09,10:00 PM,10:00 PM,false,true,2025-01-09,6:00 PM,6:00 PM,FREE,BUSY
2025-01-11,4:00 PM,4:00 PM,Ottawa at Pittsburgh,PPG Paints Arena - Pittsburgh - PA,TVAS /  TSN5 /  SN-PIT,2025-01-11,2025-01-11,7:00 PM,7:00 PM,false,true,2025-01-11,3:00 PM,3:00 PM,FREE,BUSY
2025-01-12,5:00 PM,5:00 PM,Tampa Bay at Pittsburgh,PPG Paints Arena - Pittsburgh - PA,TVAS / SN1 /  FDSNSUN /  SN-PIT,2025-01-12,2025-01-12,8:00 PM,8:00 PM,false,true,2025-01-12,4:00 PM,4:00 PM,FREE,BUSY
